product,version,platform,package,url
community-server,4.4.31,Debian 9.2 x64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-x86_64-debian92-4.4.31.tgz
community-server,4.4.31,SUSE 12 x64,server,https://repo.mongodb.org/zypper/suse/12/mongodb-org/4.4/x86_64/RPMS/mongodb-org-server-4.4.31-1.suse12.x86_64.rpm
community-server,4.4.31,SUSE 12 x64,mongos,https://repo.mongodb.org/zypper/suse/12/mongodb-org/4.4/x86_64/RPMS/mongodb-org-mongos-4.4.31-1.suse12.x86_64.rpm
community-server,4.4.31,SUSE 12 x64,shell (rpm),https://repo.mongodb.org/zypper/suse/12/mongodb-org/4.4/x86_64/RPMS/mongodb-org-shell-4.4.31-1.suse12.x86_64.rpm
community-server,4.4.31,SUSE 12 x64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse12-4.4.31.tgz
community-server,4.4.31,SUSE 12 x64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-x86_64-suse12-4.4.31.tgz
community-server,4.4.31,Windows x64,msi,https://fastdl.mongodb.org/windows/mongodb-windows-x86_64-4.4.31-signed.msi
community-server,4.4.31,Windows x64,zip,https://fastdl.mongodb.org/windows/mongodb-windows-x86_64-4.4.31.zip
community-server,4.4.31,Ubuntu 18.04 x64,server,https://repo.mongodb.org/apt/ubuntu/dists/bionic/mongodb-org/4.4/multiverse/binary-amd64/mongodb-org-server_4.4.31_amd64.deb
community-server,4.4.31,Ubuntu 18.04 x64,mongos,https://repo.mongodb.org/apt/ubuntu/dists/bionic/mongodb-org/4.4/multiverse/binary-amd64/mongodb-org-mongos_4.4.31_amd64.deb
community-server,4.4.31,Ubuntu 18.04 x64,shell (deb),https://repo.mongodb.org/apt/ubuntu/dists/bionic/mongodb-org/4.4/multiverse/binary-amd64/mongodb-org-shell_4.4.31_amd64.deb
community-server,4.4.31,Ubuntu 18.04 x64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-ubuntu1804-4.4.31.tgz
community-server,4.4.31,Ubuntu 18.04 x64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-x86_64-ubuntu1804-4.4.31.tgz
community-server,4.4.31,SUSE 15 x64,server,https://repo.mongodb.org/zypper/suse/15/mongodb-org/4.4/x86_64/RPMS/mongodb-org-server-4.4.31-1.suse15.x86_64.rpm
community-server,4.4.31,SUSE 15 x64,mongos,https://repo.mongodb.org/zypper/suse/15/mongodb-org/4.4/x86_64/RPMS/mongodb-org-mongos-4.4.31-1.suse15.x86_64.rpm
community-server,4.4.31,SUSE 15 x64,shell (rpm),https://repo.mongodb.org/zypper/suse/15/mongodb-org/4.4/x86_64/RPMS/mongodb-org-shell-4.4.31-1.suse15.x86_64.rpm
community-server,4.4.31,SUSE 15 x64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-suse15-4.4.31.tgz
community-server,4.4.31,SUSE 15 x64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-x86_64-suse15-4.4.31.tgz
community-server,4.4.31,Ubuntu 18.04 ARM 64,server,https://repo.mongodb.org/apt/ubuntu/dists/bionic/mongodb-org/4.4/multiverse/binary-arm64/mongodb-org-server_4.4.31_arm64.deb
community-server,4.4.31,Ubuntu 18.04 ARM 64,mongos,https://repo.mongodb.org/apt/ubuntu/dists/bionic/mongodb-org/4.4/multiverse/binary-arm64/mongodb-org-mongos_4.4.31_arm64.deb
community-server,4.4.31,Ubuntu 18.04 ARM 64,shell (deb),https://repo.mongodb.org/apt/ubuntu/dists/bionic/mongodb-org/4.4/multiverse/binary-arm64/mongodb-org-shell_4.4.31_arm64.deb
community-server,4.4.31,Ubuntu 18.04 ARM 64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-aarch64-ubuntu1804-4.4.31.tgz
community-server,4.4.31,Ubuntu 18.04 ARM 64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-aarch64-ubuntu1804-4.4.31.tgz
community-server,4.4.31,Debian 10.0 x64,server,https://repo.mongodb.org/apt/debian/dists/buster/mongodb-org/4.4/main/binary-amd64/mongodb-org-server_4.4.31_amd64.deb
community-server,4.4.31,Debian 10.0 x64,mongos,https://repo.mongodb.org/apt/debian/dists/buster/mongodb-org/4.4/main/binary-amd64/mongodb-org-mongos_4.4.31_amd64.deb
community-server,4.4.31,Debian 10.0 x64,shell (deb),https://repo.mongodb.org/apt/debian/dists/buster/mongodb-org/4.4/main/binary-amd64/mongodb-org-shell_4.4.31_amd64.deb
community-server,4.4.31,Debian 10.0 x64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-debian10-4.4.31.tgz
community-server,4.4.31,Debian 10.0 x64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-x86_64-debian10-4.4.31.tgz
community-server,4.4.31,RedHat / CentOS 8.0 x64,server,https://repo.mongodb.org/yum/redhat/8/mongodb-org/4.4/x86_64/RPMS/mongodb-org-server-4.4.31-1.el8.x86_64.rpm
community-server,4.4.31,RedHat / CentOS 8.0 x64,mongos,https://repo.mongodb.org/yum/redhat/8/mongodb-org/4.4/x86_64/RPMS/mongodb-org-mongos-4.4.31-1.el8.x86_64.rpm
community-server,4.4.31,RedHat / CentOS 8.0 x64,shell (rpm),https://repo.mongodb.org/yum/redhat/8/mongodb-org/4.4/x86_64/RPMS/mongodb-org-shell-4.4.31-1.el8.x86_64.rpm
community-server,4.4.31,RedHat / CentOS 8.0 x64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-x86_64-rhel80-4.4.31.tgz
community-server,4.4.31,RedHat / CentOS 8.0 x64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-x86_64-rhel80-4.4.31.tgz
community-server,4.4.31,RedHat / CentOS 8.2 ARM 64,server,https://repo.mongodb.org/yum/redhat/8/mongodb-org/4.4/aarch64/RPMS/mongodb-org-server-4.4.31-1.el8.aarch64.rpm
community-server,4.4.31,RedHat / CentOS 8.2 ARM 64,mongos,https://repo.mongodb.org/yum/redhat/8/mongodb-org/4.4/aarch64/RPMS/mongodb-org-mongos-4.4.31-1.el8.aarch64.rpm
community-server,4.4.31,RedHat / CentOS 8.2 ARM 64,shell (rpm),https://repo.mongodb.org/yum/redhat/8/mongodb-org/4.4/aarch64/RPMS/mongodb-org-shell-4.4.31-1.el8.aarch64.rpm
community-server,4.4.31,RedHat / CentOS 8.2 ARM 64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-aarch64-rhel82-4.4.31.tgz
community-server,4.4.31,RedHat / CentOS 8.2 ARM 64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-aarch64-rhel82-4.4.31.tgz
community-server,4.4.31,Amazon Linux 2 ARM 64,server,https://repo.mongodb.org/yum/amazon/2/mongodb-org/4.4/aarch64/RPMS/mongodb-org-server-4.4.31-1.amzn2.aarch64.rpm
community-server,4.4.31,Amazon Linux 2 ARM 64,mongos,https://repo.mongodb.org/yum/amazon/2/mongodb-org/4.4/aarch64/RPMS/mongodb-org-mongos-4.4.31-1.amzn2.aarch64.rpm
community-server,4.4.31,Amazon Linux 2 ARM 64,shell (rpm),https://repo.mongodb.org/yum/amazon/2/mongodb-org/4.4/aarch64/RPMS/mongodb-org-shell-4.4.31-1.amzn2.aarch64.rpm
community-server,4.4.31,Amazon Linux 2 ARM 64,tgz,https://fastdl.mongodb.org/linux/mongodb-linux-aarch64-amazon2-4.4.31.tgz
community-server,4.4.31,Amazon Linux 2 ARM 64,shell (tgz),https://fastdl.mongodb.org/linux/mongodb-shell-linux-aarch64-amazon2-4.4.31.tgz
community-search,1.70.1,linux (x86_64),tgz,https://downloads.mongodb.org/mongodb-search-community/1.70.1/mongot_community_1.70.1_linux_x86_64.tgz
community-search,1.70.1,linux (aarch64),tgz,https://downloads.mongodb.org/mongodb-search-community/1.70.1/mongot_community_1.70.1_linux_aarch64.tgz
